GaiaDR3_ID,TIC_ID,sector,Tmag,skew_flux,kurt_flux,num_flares,ED_flare,median_flux,iqr_half_flux,camera,ccd,cadence_s
217740415114272896,101098563,58,14.2764,0.0547519661486148,0.5164673328399658,,,343.4079284667969,7.141562461853027,1.0,4.0,120.0
4836484576636946560,101100599,3,9.8452,0.3883657157421112,-0.9935336112976074,1.0,0.0311893618502075,18516.037109375,205.4363250732422,3.0,1.0,120.0
4836484576636946560,101100599,4,9.8452,-0.1068686917424202,-0.9001350402832031,6.0,0.5996992100819099,18788.396484375,100.34796905517578,3.0,2.0,120.0
4836484576636946560,101100599,30,9.8452,0.2380345314741134,-1.1282241344451904,2.0,0.1289296901483273,18254.375,213.05355834960935,3.0,1.0,120.0
4836484576636946560,101100599,31,9.8452,-0.2404989153146743,-0.7721595764160156,4.0,0.7395500423896473,18600.85546875,201.6462860107422,3.0,2.0,120.0
4836484576636946560,101100599,97,9.8452,0.2951203286647796,-0.6559062004089355,,,18722.60546875,362.64501953125,3.0,1.0,120.0
217737528896201088,101134075,58,12.4481,-0.5098539590835571,-0.4667503833770752,2.0,0.1797644462952232,1743.3341064453125,26.526777267456055,1.0,4.0,120.0
217737528896201088,101134075,86,12.4481,0.2846459448337555,-0.587799072265625,,,1709.3209228515625,25.19140625,1.0,3.0,120.0
218164723524007552,101219463,58,12.4946,0.0268718246370553,0.2214486598968505,1.0,0.0924990829307004,1599.9190673828125,8.091757774353027,1.0,4.0,120.0
218164723524007552,101219463,86,12.4946,0.1988172084093094,0.6388716697692871,,,1694.4300537109375,8.358572006225586,1.0,3.0,120.0
5579056483352060288,101266246,61,16.7427,0.068662628531456,0.4303369522094726,,,30.373319625854492,5.8284993171691895,3.0,2.0,120.0
125294302082604288,101300920,58,14.8153,0.1658408641815185,1.6740155220031738,,,165.8293914794922,5.636075973510742,1.0,4.0,120.0
125294302082604288,101300920,85,14.8153,-0.055453073233366,0.1394062042236328,,,192.821533203125,5.4558258056640625,1.0,4.0,120.0
6666178680963755008,101544662,13,9.2711,-0.280517965555191,-1.103726863861084,,,30420.849609375,776.2371215820312,2.0,3.0,120.0
